word_english_1,word_english_2,FSG,BSG,MSG,OSG,QSS,QFR,QCON,QPS,TSS,TFR,TCON,TPS
relativity,science,0.075,0,0.0261,0,19,3,,N,18,131,4.14,N
relativity,einstein,0.068,0.013,0.0004,0.0057,19,3,,N,14,3,,N
relativity,relation,0.048,0,0,0.0032,19,3,,N,16,63,2.79,N
relativity,close,0.041,0,0.0003,0,19,3,,N,9,234,3.24,AJ
relativity,physics,0.041,0,0.0019,0.0198,19,3,,N,11,22,4.02,N
relativity,same,0.041,0,0.0239,0.0052,19,3,,N,8,686,2.44,AJ
relativity,similar,0.034,0,0.0072,0.0217,19,3,,N,5,157,2.48,AJ
relativity,alike,0.021,0,0.0134,0.024,19,3,,N,7,20,2.83,AJ
relativity,newton,0.021,0,0.0005,0.0082,19,3,,N,14,6,,N
relativity,pertinence,0.021,,,0,19,3,,N,,,,
relativity,association,0.014,,,0,19,3,,N,,,,
relativity,congruent,0.014,,,0,19,3,,N,,,,
relativity,cool,0.014,0,0,0,19,3,,N,12,62,3.6,AJ
relativity,exact,0.014,0,0.0017,0.0014,19,3,,N,14,27,2.63,AJ
relativity,family,0.014,0,0.0064,0.0008,19,3,,N,25,331,5.85,N
relativity,gravity,0.014,0,0.0003,0.0032,19,3,,N,16,7,2.56,N
relativity,space,0.014,0,0.001,0,19,3,,N,25,184,3.59,N
relativity,truth,0.014,0,0,0,19,3,,N,17,126,2.72,N
relax,sleep,0.149,0.051,0.0369,0.0109,20,19,3.71,V,10,65,4.74,N
relax,tense,0.115,0.074,0.0034,0.0045,20,19,3.71,V,17,15,3.61,AJ
relax,calm,0.101,0.071,0.0035,0.003,20,19,3.71,V,14,35,3.56,AJ
relax,enjoy,0.074,0.014,0,0,20,19,3.71,V,14,44,2.66,V
relax,comfortable,0.054,0.117,0,0.0031,20,19,3.71,V,23,37,,AJ
relax,rest,0.054,0.187,0.0245,0.0737,20,19,3.71,V,13,163,3.48,N
relax,chill,0.027,0,0.0004,0.0005,20,19,3.71,V,9,14,4.4,N
relax,tired,0.02,0,0.0192,0.0714,20,19,3.71,V,14,48,3.04,AJ
relax,beach,0.014,0,0,0,20,19,3.71,V,16,61,6.08,N
relax,cool,0.014,0,0.0046,0,20,19,3.71,V,12,62,3.6,AJ
relax,mellow,0.014,0.048,0.0002,0.024,20,19,3.71,V,13,1,,AJ
relax,music,0.014,0.02,0,0.0002,20,19,3.71,V,25,216,5.15,N
relax,nervous,0.014,0,0.0364,0.0158,20,19,3.71,V,19,24,3.3,AJ
relax,quiet,0.014,0,0.0153,0.004,20,19,3.71,V,12,76,3.7,AJ
relax,recline,0.014,,,0,20,19,3.71,V,,,,
relax,sit,0.014,0.039,0,0.0009,20,19,3.71,V,14,67,4.33,V
relax,stress,0.014,0.021,0.0048,0.0012,20,19,3.71,V,23,107,3.26,N
relax,sweat,0.014,0,0.001,0.0003,20,19,3.71,V,16,23,4.53,V
relax,unwind,0.014,,,0,20,19,3.71,V,,,,
relax,uptight,0.014,0,0.0062,0.0166,20,19,3.71,V,25,0,,AJ
relaxed,calm,0.183,0,0.0005,0.0007,19,14,,V,14,35,3.56,AJ
relaxed,sleep,0.085,0,0.0392,0.0085,19,14,,V,10,65,4.74,N
relaxed,tense,0.085,0,0.0004,0.0005,19,14,,V,17,15,3.61,AJ
relaxed,comfortable,0.059,0,0,0.0033,19,14,,V,23,37,,AJ
relaxed,easy,0.052,0,0.0008,0,19,14,,V,8,125,2.81,V
relaxed,tired,0.033,0,0.0148,0.0417,19,14,,V,14,48,3.04,AJ
relaxed,rest,0.026,0,0.014,0.0453,19,14,,V,13,163,3.48,N
relaxed,stressed,0.026,,,0,19,14,,V,,,,
relaxed,anxious,0.02,0,0.0029,0.0043,19,14,,V,19,29,2.44,AJ
relaxed,fit,0.02,0,0,0,19,14,,V,21,75,3.45,V
relaxed,lazy,0.02,0,0.0005,0.0105,19,14,,V,19,9,3.46,AJ
relaxed,massage,0.02,0,0.0023,0,19,14,,V,15,2,,N
relaxed,asleep,0.013,0,0.0005,0.0065,19,14,,V,15,27,,AJ
relaxed,beach,0.013,0,0,0,19,14,,V,16,61,6.08,N
relaxed,bed,0.013,0,0.0139,0.0548,19,14,,V,11,127,6.59,N
relaxed,beer,0.013,0,0,0,19,14,,V,22,34,5.83,N
relaxed,cool,0.013,0,0.0059,0,19,14,,V,12,62,3.6,AJ
relaxed,laydown,0.013,,,0,19,14,,V,,,,
relaxed,uptight,0.013,,,0,19,14,,V,,,,
release,letgo,0.26,,,0,18,37,,V,,,,
release,free,0.11,0,0.0007,0.0011,18,37,,V,26,260,3.24,AJ
release,go,0.062,0,0.0091,0.0013,18,37,,V,14,626,3.33,V
release,hold,0.048,0.054,0.0022,0.0089,18,37,,V,17,169,4.08,V
release,grab,0.034,0,0.0012,0.0063,18,37,,V,18,16,,V
release,prison,0.034,0,0.0039,0.0059,18,37,,V,17,42,6.62,N
release,capture,0.021,0.033,0,0.0066,18,37,,V,24,17,,V
release,drop,0.021,0.015,0.0033,0.0015,18,37,,V,16,59,3.16,N
release,give,0.021,0,0.0081,0.0062,18,37,,V,13,291,3.18,V
release,leave,0.021,0,0.0044,0.0123,18,37,,V,18,205,3.1,V
release,let,0.021,0,0,0.0162,18,37,,V,14,384,,V
release,me,0.021,0,0.0012,0,18,37,,V,12,1181,5,P
release,relax,0.021,0,0,0,18,37,,V,20,19,3.71,V
release,tension,0.021,0,0,0,18,37,,V,10,59,,N
release,freedom,0.014,0,0.0032,0.0015,18,37,,V,24,128,1.98,N
release,jail,0.014,0,0.0181,0.0089,18,37,,V,15,21,5.84,N
release,relinquish,0.014,,,0,18,37,,V,,,,
release,take,0.014,0,0.0227,0.0102,18,37,,V,11,611,3.2,V
reliable,dependable,0.259,,,0,15,22,,AJ,,,,
reliable,trustworthy,0.156,0.047,0.0013,0.0213,15,22,,AJ,16,3,,AJ
reliable,unreliable,0.061,,,0,15,22,,AJ,,,,
reliable,responsible,0.054,0.062,0.0031,0.0179,15,22,,AJ,17,71,,AJ
reliable,friend,0.048,0,0.0377,0.0004,15,22,,AJ,22,133,4.4,N
reliable,car,0.027,0,0,0,15,22,,AJ,25,274,6.35,N
reliable,person,0.02,0,0.003,0.0037,15,22,,AJ,14,175,6.51,N
reliable,safe,0.02,0,0,0.0004,15,22,,AJ,21,58,3.72,AJ
reliable,counton,0.014,,,0,15,22,,AJ,,,,
reliable,good,0.014,0,0.013,0,15,22,,AJ,8,807,2.53,AJ
reliable,honest,0.014,0,0.0306,0.0031,15,22,,AJ,18,47,2.74,AJ
reliable,me,0.014,0,0.0034,0,15,22,,AJ,12,1181,5,P
reliable,mom,0.014,0,0.0025,0.001,15,22,,AJ,5,3,6.4,N
reliable,not,0.014,0,0.0008,0.0003,15,22,,AJ,21,4609,2.68,AD
reliable,sure,0.014,0,0.0006,0,15,22,,AJ,13,264,2.77,AJ
relief,pain,0.118,0,0.0138,0.0008,18,66,,N,13,88,4.22,N
relief,rolaids,0.085,,,0,18,66,,N,,,,
relief,sigh,0.078,,,0,18,66,,N,,,,
relief,aid,0.052,0,0.003,0.0199,18,66,,N,7,130,3.68,V
relief,help,0.046,0,0.023,0.0034,18,66,,N,23,311,2.82,V
relief,relax,0.046,0,0.0033,0,18,66,,N,20,19,3.71,V
relief,ease,0.026,0,0,0.0087,18,66,,N,20,42,2.25,N
relief,happy,0.026,0,0,0,18,66,,N,8,98,3.51,AJ
relief,headache,0.026,0,0.0189,0.047,18,66,,N,13,5,2.26,N
relief,pitcher,0.026,0,0,0,18,66,,N,12,21,,N
relief,tension,0.026,0,0,0.0019,18,66,,N,10,59,,N
relief,antacid,0.02,,,0,18,66,,N,,,,
relief,aspirin,0.02,0.045,0.0092,0.0269,18,66,,N,10,3,5.7,N
relief,better,0.02,0,0,0,18,66,,N,7,414,1.94,AJ
relief,fund,0.02,0,0,0,18,66,,N,8,62,,N
relief,tums,0.02,,,0,18,66,,N,,,,
relief,vacation,0.02,0,0,0.0016,18,66,,N,16,47,4.1,N
relief,excedrin,0.013,0,0,0.0246,18,66,,N,10,0,,N
religion,god,0.189,0.041,0.0705,0.0075,14,119,3.71,N,23,318,3.61,N
religion,catholic,0.162,0.25,0.013,0.036,14,119,3.71,N,16,84,3.08,AJ
religion,church,0.155,0.134,0.0536,0.0627,14,119,3.71,N,15,348,5.82,N
religion,jewish,0.068,0.158,0.0177,0.0118,14,119,3.71,N,23,74,,AJ
religion,faith,0.041,0.182,0.0061,0.0436,14,119,3.71,N,12,111,2.71,N
religion,christian,0.034,0.192,0.01,0.0574,14,119,3.71,N,13,144,,N
religion,cross,0.034,0.05,0.0074,0.0318,14,119,3.71,N,18,55,5.1,N
religion,atheist,0.027,,,0,14,119,3.71,N,,,,
religion,baptist,0.027,0.222,0.0023,0.0634,14,119,3.71,N,12,17,,N
religion,christ,0.027,0.046,0.0018,0.0557,14,119,3.71,N,11,97,,N
religion,belief,0.02,0.203,0.0066,0.0148,14,119,3.71,N,20,64,1.55,N
religion,none,0.014,0,0.0041,0,14,119,3.71,N,11,108,2.84,P
religion,pious,0.014,0,0,0,14,119,3.71,N,10,10,2.84,AJ
religion,presbyterian,0.014,,,0,14,119,3.71,N,,,,
religious,god,0.174,0,0.0684,0.0065,19,165,,AJ,23,318,3.61,N
religious,church,0.118,0.016,0.0404,0.0558,19,165,,AJ,15,348,5.82,N
religious,fanatic,0.049,,,0,19,165,,AJ,,,,
religious,belief,0.042,0,0.0006,0.0106,19,165,,AJ,20,64,1.55,N
religious,bible,0.042,0,0.0094,0.0719,19,165,,AJ,8,59,5.81,N
religious,catholic,0.035,0.027,0.0085,0.0279,19,165,,AJ,16,84,3.08,AJ
religious,christian,0.035,0.062,0.0034,0.0364,19,165,,AJ,13,144,,N
religious,jewish,0.035,0.013,0.0047,0.0035,19,165,,AJ,23,74,,AJ
religious,cross,0.028,0,0.0058,0.0273,19,165,,AJ,18,55,5.1,N
religious,holy,0.028,0.036,0.0072,0.042,19,165,,AJ,15,49,2.32,AJ
religious,priest,0.028,0,0.0037,0.0531,19,165,,AJ,13,16,6.59,N
religious,ceremony,0.021,0,0,0.0034,19,165,,AJ,16,18,4.58,N
religious,spiritual,0.021,,,0,19,165,,AJ,,,,
religious,worship,0.021,0,0,0.0504,19,165,,AJ,14,36,,N
religious,devoted,0.014,,,0,19,165,,AJ,,,,
religious,evolution,0.014,,,0,19,165,,AJ,,,,
religious,person,0.014,0,0,0,19,165,,AJ,14,175,6.51,N
religious,pious,0.014,0.014,0,0.0012,19,165,,AJ,10,10,2.84,AJ
religious,zealot,0.014,,,0,19,165,,AJ,,,,
relish,hotdogs,0.27,0,0.0039,0.0133,13,8,,N,14,130,6.64,N
relish,pickles,0.182,0,0,0.0031,13,8,,N,14,1,5.93,N
relish,enjoy,0.088,0,0,0.0033,13,8,,N,14,44,2.66,V
relish,mustard,0.074,0.013,0.0308,0.0235,13,8,,N,10,20,5.64,N
relish,cherish,0.047,,,0,13,8,,N,,,,
relish,food,0.041,0,0.0594,0,13,8,,N,18,147,5.84,N
relish,love,0.041,0,0.0119,0.0091,13,8,,N,18,232,3.51,N
relish,savor,0.027,,,0,13,8,,N,,,,
relish,hate,0.02,0,0.0255,0.0167,13,8,,N,12,42,3.86,V
relish,ketchup,0.02,0,0.064,0.0491,13,8,,N,8,1,,N
relish,appreciate,0.014,,,0,13,8,,N,,,,
relish,condiment,0.014,,,0,13,8,,N,,,,
relish,mayonnaise,0.014,0,0.0067,0.0186,13,8,,N,17,2,,N
rely,depend,0.557,0.06,0,0.0174,9,30,,V,18,45,,V
rely,trust,0.107,0.013,0.0306,0.0162,9,30,,V,18,52,3.35,N
rely,friend,0.079,0,0.0587,0.0012,9,30,,V,22,133,4.4,N
rely,need,0.05,0,0.0592,0,9,30,,V,8,360,3.1,V
rely,counton,0.029,,,0,9,30,,V,,,,
rely,upon,0.021,,,0,9,30,,V,,,,
rely,hope,0.014,0,0,0.0022,9,30,,V,19,178,1.18,V
rely,race,0.014,0,0,0,9,30,,V,17,103,4.46,N
rely,responsible,0.014,0,0,0,9,30,,V,17,71,,AJ
remain,stay,0.784,0.106,0.0017,0.0051,6,93,2.67,V,19,113,3.18,V
remain,leave,0.034,0,0.1176,0.0384,6,93,2.67,V,18,205,3.1,V
remain,same,0.021,0,0,0,6,93,2.67,V,8,686,2.44,AJ
remain,silent,0.021,0,0,0,6,93,2.67,V,9,49,,AJ
remain,calm,0.014,0,0,0,6,93,2.67,V,14,35,3.56,AJ
remain,got,0.014,,,0,6,93,2.67,V,,,,
remark,comment,0.281,0.125,0.0021,0.0126,15,31,,V,20,42,,N
remark,answer,0.116,0,0.0494,0.0102,15,31,,V,9,152,3.85,N
remark,say,0.048,0,0.018,0.0127,15,31,,V,13,504,,V
remark,statement,0.048,0.029,0.0073,0.0195,15,31,,V,18,141,,N
remark,respond,0.034,0,0,0.0516,15,31,,V,18,21,,V
remark,smart,0.034,0,0,0,15,31,,V,14,21,3,V
remark,talk,0.027,0,0.0666,0.0051,15,31,,V,18,154,4.18,V
remark,reply,0.021,0,0.0167,0.0892,15,31,,V,6,42,3.08,V
remark,speak,0.021,0,0.0326,0.017,15,31,,V,16,110,4.15,V
remark,opinion,0.014,0,0.0166,0,15,31,,V,23,96,2.29,N
remark,question,0.014,0,0.0699,0.089,15,31,,V,6,257,3.91,N
remark,rude,0.014,0,0.0073,0,15,31,,V,20,6,2.95,AJ
remark,saying,0.014,0,0,0,15,31,,V,14,113,,V
remark,snide,0.014,,,0,15,31,,V,,,,
remark,tell,0.014,0,0.01,0.0139,15,31,,V,19,268,3.02,V
remedy,cure,0.429,0.056,0.0095,0.0211,10,16,4.03,N,15,28,3.54,N
remedy,medicine,0.193,0,0.0345,0.0305,10,16,4.03,N,27,30,5.27,N
remedy,solution,0.079,0,0,0.0009,10,16,4.03,N,11,59,3.1,N
remedy,fix,0.043,0,0.0196,0,10,16,4.03,N,9,14,3.1,V
remedy,sick,0.043,0,0.0912,0.0133,10,16,4.03,N,13,51,3.89,AJ
remedy,cold,0.029,0.011,0.011,0.0104,10,16,4.03,N,19,171,4.67,AJ
remedy,ill,0.021,0,0.0328,0.0364,10,16,4.03,N,6,39,3.49,AJ
remedy,cause,0.014,0,0,0,10,16,4.03,N,19,130,2.9,N
remedy,healthy,0.014,0,0.0123,0.0106,10,16,4.03,N,19,33,3.33,AJ
remedy,relief,0.014,0,0.0081,0,10,16,4.03,N,18,66,,N
remember,forget,0.493,0.527,0.009,0.0053,8,138,2.8,V,11,54,2.53,V
remember,memory,0.152,0.077,0.0261,0.0307,8,138,2.8,V,15,76,1.78,N
remember,recall,0.094,0.528,0.0021,0.0333,8,138,2.8,V,14,39,3.15,V
remember,think,0.087,0,0.0167,0.0055,8,138,2.8,V,22,433,3.38,V
remember,mind,0.029,0,0.0348,0.0102,8,138,2.8,V,10,325,2.6,N
remember,feelings,0.014,0,0,0,8,138,2.8,V,15,61,,N
remember,past,0.014,0,0.0075,0,8,138,2.8,V,10,281,2.86,AJ
remember,thought,0.014,0,0.0233,0.0223,8,138,2.8,V,9,442,1.28,N
remind,forget,0.322,0.014,0.1051,0.1122,11,15,,V,11,54,2.53,V
remind,remember,0.211,0,0.1719,0.1644,11,15,,V,8,138,2.8,V
remind,again,0.039,0,0.0095,0.0129,11,15,,V,12,578,,AD
remind,me,0.039,0,0,0,11,15,,V,12,1181,5,P
remind,repeat,0.033,0,0.0131,0.0121,11,15,,V,18,26,,V
remind,tell,0.033,0,0.0005,0.0022,11,15,,V,19,268,3.02,V
remind,memory,0.026,0,0.041,0.0302,11,15,,V,15,76,1.78,N
remind,think,0.02,0,0.0234,0.0003,11,15,,V,22,433,3.38,V
remind,note,0.013,0,0,0.003,11,15,,V,16,127,4.36,N
remind,rewind,0.013,,,0,11,15,,V,,,,
remind,say,0.013,0,0.0077,0.0014,11,15,,V,13,504,,V
reminiscence,remember,0.516,0,0.0142,0.0199,6,2,2.48,N,8,138,2.8,V
reminiscence,memory,0.119,0,0.0792,0.0416,6,2,2.48,N,15,76,1.78,N
reminiscence,past,0.032,0,0.0131,0,6,2,2.48,N,10,281,2.86,AJ
reminiscence,oldtimes,0.024,,,0,6,2,2.48,N,,,,
reminiscence,remind,0.024,0,0,0.1123,6,2,2.48,N,11,15,,V
reminiscence,think,0.016,0,0.0479,0.0013,6,2,2.48,N,22,433,3.38,V
remorse,sad,0.205,0,0.0569,0.0012,12,1,2.55,N,7,35,3.52,AJ
remorse,guilt,0.178,0,0.0108,0.0047,12,1,2.55,N,19,33,2.92,N
remorse,regret,0.123,0.02,0.0016,0.0386,12,1,2.55,N,22,9,2.33,V
remorse,sorry,0.075,0,0.0404,0.0372,12,1,2.55,N,17,48,2.68,AJ
remorse,sorrow,0.068,0,0.0156,0.0868,12,1,2.55,N,13,9,2.61,N
remorse,death,0.041,0,0.0038,0.0143,12,1,2.55,N,15,277,3.86,N
remorse,upset,0.027,0,0.003,0.0447,12,1,2.55,N,12,14,3.18,V
remorse,cry,0.021,0,0.0241,0.028,12,1,2.55,N,14,48,4.32,V
remorse,forgive,0.021,0,0.0054,0.0036,12,1,2.55,N,8,24,2.36,V
remorse,doubt,0.014,0,0,0,12,1,2.55,N,18,114,,V
remorse,grief,0.014,0,0.0018,0.0755,12,1,2.55,N,13,10,3.35,N
remorse,pity,0.014,0,0.0031,0.0542,12,1,2.55,N,14,14,3.3,N
remove,take,0.446,0,0.0023,0.0004,16,58,,V,11,611,3.2,V
remove,replace,0.054,0.033,0,0.0124,16,58,,V,22,30,,V
remove,erase,0.041,,,0,16,58,,V,,,,
remove,leave,0.034,0,0.0078,0.0094,16,58,,V,18,205,3.1,V
remove,add,0.02,0,0.0007,0,16,58,,V,11,88,2.95,V
remove,clear,0.02,0,0,0,16,58,,V,20,219,3.51,AJ
remove,hair,0.02,0,0,0,16,58,,V,19,148,5.7,N
remove,place,0.02,0,0.0007,0,16,58,,V,22,571,3.98,N
remove,rid,0.02,,,0,16,58,,V,,,,
remove,back,0.014,0,0.0002,0,16,58,,V,12,967,4.89,N
remove,disappear,0.014,0,0.0006,0.0027,16,58,,V,11,11,2.68,V
remove,gone,0.014,0,0.0027,0.0022,16,58,,V,20,195,3.02,AJ
remove,move,0.014,0,0.0011,0.005,16,58,,V,27,171,3.81,V
remove,release,0.014,0,0,0.007,16,58,,V,18,37,,V
remove,stain,0.014,0.042,0,0,16,58,,V,24,6,6.25,V
remove,tear,0.014,0,0,0,16,58,,V,9,11,4.69,V
remover,nailpolish,0.384,,,0,12,0,,AJ,,,,
remover,nail,0.073,0,0,0,12,0,,AJ,6,6,5.6,N
remover,makeup,0.066,0,0,0.0008,12,0,,AJ,21,5,,N
remover,take,0.06,0,0,0,12,0,,AJ,11,611,3.2,V
remover,spot,0.046,0.041,0.0075,0.0144,12,0,,AJ,12,57,4.71,N
remover,paint,0.04,0,0.001,0,12,0,,AJ,16,37,5.73,N
remover,stain,0.04,0.035,0.0159,0.0102,12,0,,AJ,24,6,6.25,V
remover,staple,0.026,0,0,0,12,0,,AJ,11,1,5.83,N
remover,clean,0.02,0,0.0043,0,12,0,,AJ,13,70,3.82,AJ
remover,eraser,0.02,0,0,0,12,0,,AJ,10,2,,N
remover,gone,0.013,0,0,0,12,0,,AJ,20,195,3.02,AJ
remover,hair,0.013,0,0.001,0,12,0,,AJ,19,148,5.7,N
renounce,announce,0.061,0,0,0.0058,27,1,2.9,V,19,18,3.13,V
renounce,deny,0.033,0,0.0019,0.0009,27,1,2.9,V,18,47,2.63,V
renounce,down,0.033,0,0.001,0,27,1,2.9,V,10,895,3.23,AD
renounce,giveup,0.033,0,0,0.0005,27,1,2.9,V,20,0,,V
renounce,disown,0.028,0,0,0.0008,27,1,2.9,V,31,1,,V
renounce,denounce,0.022,,,0,27,1,2.9,V,,,,
renounce,reject,0.022,0,0.0022,0.0025,27,1,2.9,V,18,10,2.82,V
renounce,again,0.017,0,0,0.002,27,1,2.9,V,12,578,,AD
renounce,against,0.017,0,0,0,27,1,2.9,V,16,626,,PP
renounce,defeat,0.017,0,0,0,27,1,2.9,V,9,31,3.54,V
renounce,speak,0.017,0,0.0102,0.0002,27,1,2.9,V,16,110,4.15,V
renounce,tell,0.017,0,0.0131,0.0037,27,1,2.9,V,19,268,3.02,V
renounce,change,0.011,0,0,0,27,1,2.9,V,15,240,3.06,V
renounce,church,0.011,0,0,0,27,1,2.9,V,15,348,5.82,N
renounce,condemn,0.011,0,0,0.001,27,1,2.9,V,31,4,2.97,V
renounce,decision,0.011,0,0,0,27,1,2.9,V,21,119,3.25,N
renounce,declare,0.011,,,0,27,1,2.9,V,,,,
renounce,degrade,0.011,0,0.0003,0.0011,27,1,2.9,V,20,1,2.58,V
renounce,dislike,0.011,0,0.0011,0,27,1,2.9,V,6,14,2.75,V
renounce,insult,0.011,0,0.0004,0.0003,27,1,2.9,V,20,7,3.71,V
renounce,over,0.011,0,0.0019,0,27,1,2.9,V,11,1236,2.8,PP
renounce,punish,0.011,0,0.0005,0.0007,27,1,2.9,V,24,3,3.21,V
renounce,repent,0.011,,,0,27,1,2.9,V,,,,
renounce,repress,0.011,0,0,0.0015,27,1,2.9,V,18,1,3.37,V
renounce,satan,0.011,0,0,0,27,1,2.9,V,12,3,,N
renounce,say,0.011,0,0.0065,0.0057,27,1,2.9,V,13,504,,V
renounce,takeback,0.011,,,0,27,1,2.9,V,,,,
rent,apartment,0.155,0.042,0.018,0.0086,15,21,4.29,N,18,81,5.77,N
rent,money,0.155,0,0.0656,0.002,15,21,4.29,N,19,265,5.77,N
rent,lease,0.095,0.349,0,0.0382,15,21,4.29,N,11,10,3.67,N
rent,own,0.095,0.022,0.0031,0.0029,15,21,4.29,N,16,772,3.05,AJ
rent,pay,0.081,0,0.0022,0.0712,15,21,4.29,N,13,172,4.65,V
rent,buy,0.068,0,0.0187,0.0265,15,21,4.29,N,13,70,3.61,V
rent,house,0.054,0,0.0393,0.0085,15,21,4.29,N,13,591,6.21,N
rent,due,0.047,0.02,0.001,0.0163,15,21,4.29,N,25,142,,AJ
rent,borrow,0.034,0.014,0.0032,0.009,15,21,4.29,N,12,9,2.26,V
rent,expensive,0.02,0,0.0002,0.031,15,21,4.29,N,13,44,2.45,AJ
rent,payment,0.02,0,0.0051,0.0588,15,21,4.29,N,13,53,4.58,N
rent,bill,0.014,0,0.0097,0.0323,15,21,4.29,N,16,133,5.36,N
rent,monthly,0.014,0.026,0,0.0003,15,21,4.29,N,15,23,,AJ
rent,paid,0.014,,,0,15,21,4.29,N,,,,
rent,sell,0.014,0,0.0238,0.047,15,21,4.29,N,14,41,3.38,V
repair,fix,0.64,0.193,0.0117,0.011,8,20,,V,9,14,3.1,V
repair,broken,0.086,0.014,0.0621,0.087,8,20,,V,22,63,3.74,AJ
repair,car,0.043,0,0.0352,0,8,20,,V,25,274,6.35,N
repair,man,0.029,0,0,0,8,20,,V,9,1207,6.14,N
repair,shoe,0.029,0,0,0,8,20,,V,14,14,5.96,N
repair,destroy,0.022,0,0.009,0,8,20,,V,24,48,3.63,V
repair,television,0.022,0,0,0,8,20,,V,19,50,6.4,N
repair,maintenance,0.014,,,0,8,20,,V,,,,
repeat,again,0.289,0.336,0,0.0162,18,26,,V,12,578,,AD
repeat,redo,0.074,,,0,18,26,,V,,,,
repeat,say,0.067,0,0.0003,0.0059,18,26,,V,13,504,,V
repeat,do,0.054,0,0.0111,0,18,26,,V,20,1363,2.72,V
repeat,redundant,0.027,,,0,18,26,,V,,,,
repeat,boring,0.02,0,0,0,18,26,,V,16,5,2.65,N
repeat,over,0.02,0,0.0324,0,18,26,,V,11,1236,2.8,PP
repeat,words,0.02,0,0.0026,0.0009,18,26,,V,19,274,,N
repeat,continue,0.013,,,0,18,26,,V,,,,
repeat,hear,0.013,0,0,0,18,26,,V,11,153,3.9,V
repeat,offender,0.013,,,0,18,26,,V,,,,
repeat,performance,0.013,0,0,0,18,26,,V,24,122,,N
repeat,question,0.013,0,0.0004,0,18,26,,V,6,257,3.91,N
repeat,recite,0.013,,,0,18,26,,V,,,,
repeat,replay,0.013,,,0,18,26,,V,,,,
repeat,sentence,0.013,0,0,0.0041,18,26,,V,18,34,4.76,N
repeat,stutter,0.013,,,0,18,26,,V,,,,
repeat,understand,0.013,0,0,0.0002,18,26,,V,12,137,2.33,V
repentance,forgive,0.195,0,0.008,0.0025,20,2,2.54,N,8,24,2.36,V
repentance,sin,0.167,0,0.0053,0.0139,20,2,2.54,N,13,67,2.6,N
repentance,church,0.076,0,0.0204,0.0099,20,2,2.54,N,15,348,5.82,N
repentance,confession,0.045,0,0.0083,0.0332,20,2,2.54,N,14,17,3.34,N
repentance,sorrow,0.04,0,0.0026,0,20,2,2.54,N,13,9,2.61,N
repentance,guilt,0.03,0,0.0077,0.0042,20,2,2.54,N,19,33,2.92,N
repentance,sorry,0.03,0,0.0173,0.0119,20,2,2.54,N,17,48,2.68,AJ
repentance,god,0.025,0,0.0375,0.0037,20,2,2.54,N,23,318,3.61,N
repentance,regret,0.025,0,0.0019,0.0142,20,2,2.54,N,22,9,2.33,V
repentance,repeat,0.02,0,0,0,20,2,2.54,N,18,26,,V
repentance,conviction,0.015,,,0,20,2,2.54,N,,,,
repentance,religion,0.015,0,0.0112,0.0165,20,2,2.54,N,14,119,3.71,N
repentance,repent,0.015,,,0,20,2,2.54,N,,,,
repentance,saved,0.015,,,0,20,2,2.54,N,,,,
repentance,admit,0.01,0,0.0022,0.0019,20,2,2.54,N,18,37,,V
repentance,doover,0.01,,,0,20,2,2.54,N,,,,
repentance,punishment,0.01,0,0,0.0047,20,2,2.54,N,22,21,3.53,N
repentance,remorse,0.01,0,0.0005,0.0175,20,2,2.54,N,12,1,2.55,N
repentance,repay,0.01,,,0,20,2,2.54,N,,,,
repentance,repetitive,0.01,,,0,20,2,2.54,N,,,,
replace,fix,0.105,0,0.0326,0.0201,22,30,,V,9,14,3.1,V
replace,buy,0.059,0,0.0004,0.0004,22,30,,V,13,70,3.61,V
replace,new,0.059,0,0.0095,0.0145,22,30,,V,10,1635,3.44,AJ
replace,change,0.053,0,0.0007,0,22,30,,V,15,240,3.06,V
replace,broken,0.039,0,0.0141,0.0157,22,30,,V,22,63,3.74,AJ
replace,putback,0.039,,,0,22,30,,V,,,,
replace,repair,0.039,0,0.0215,0.0706,22,30,,V,8,20,,V
replace,get,0.033,0,0.0031,0.0057,22,30,,V,23,750,2.86,V
replace,loose,0.033,0,0,0,22,30,,V,7,53,3.24,AJ
replace,remove,0.033,0.054,0,0.0124,22,30,,V,16,58,,V
replace,break,0.026,0,0.0368,0.0113,22,30,,V,26,88,3.52,V
replace,exchange,0.026,0,0,0.0023,22,30,,V,16,70,,V
replace,substitute,0.026,,,0,22,30,,V,,,,
replace,take,0.026,0,0.0276,0.0098,22,30,,V,11,611,3.2,V
replace,fill,0.02,0,0,0,22,30,,V,18,50,3.63,V
replace,give,0.02,0,0.0159,0.0136,22,30,,V,13,291,3.18,V
replace,move,0.02,0,0.0005,0.0009,22,30,,V,27,171,3.81,V
replace,old,0.02,0,0.0428,0.0279,22,30,,V,9,660,3.41,AJ
replace,part,0.02,0,0,0,22,30,,V,17,500,3.05,N
replace,renew,0.02,,,0,22,30,,V,,,,
replace,add,0.013,0,0.0007,0,22,30,,V,11,88,2.95,V
replace,place,0.013,0,0.0007,0,22,30,,V,22,571,3.98,N
reply,answer,0.745,0.103,0.0209,0.0038,6,42,3.08,V,9,152,3.85,N
reply,response,0.041,0.014,0.0529,0.3667,6,42,3.08,V,12,77,3,N
reply,talk,0.041,0,0.0385,0.0073,6,42,3.08,V,18,154,4.18,V
reply,speak,0.034,0,0.0152,0.025,6,42,3.08,V,16,110,4.15,V
